ID,Name,ImageFile,OriginalURL,PokeEne,HP,ATK,DEF,SP.ATK,SP.DEF,Speed,Type,Move,MoveType,Special,Rarity,Variant,Series
1-3-041,ヒラヒナ,1-3-041.webp,https://pokemonfrienda.com/new/img/3/1-3-041.webp,,,,,,,,,,,,,,3だん
1-3-042,クエスパトラ,1-3-042.webp,https://pokemonfrienda.com/new/img/3/1-3-042.webp,,,,,,,,,,,,,,3だん
1-3-043,オトシドリ,1-3-043.webp,https://pokemonfrienda.com/new/img/3/1-3-043.webp,,,,,,,,,,,,,,3だん
1-3-044,パルデアケンタロス,1-3-044.webp,https://pokemonfrienda.com/new/img/3/1-3-044.webp,,,,,,,,,,,,,,3だん
1-3-045,ヤドン,1-3-045.webp,https://pokemonfrienda.com/new/img/3/1-3-045.webp,,,,,,,,,,,,,,3だん
1-3-046,ヤドラン,1-3-046.webp,https://pokemonfrienda.com/new/img/3/1-3-046.webp,,,,,,,,,,,,,,3だん
1-3-047,ヤドキング,1-3-047.webp,https://pokemonfrienda.com/new/img/3/1-3-047.webp,,,,,,,,,,,,,,3だん
1-3-048,ヨーテリー,1-3-048.webp,https://pokemonfrienda.com/new/img/3/1-3-048.webp,,,,,,,,,,,,,,3だん
1-3-049,ハーデリア,1-3-049.webp,https://pokemonfrienda.com/new/img/3/1-3-049.webp,,,,,,,,,,,,,,3だん
1-3-050,ムーランド,1-3-050.webp,https://pokemonfrienda.com/new/img/3/1-3-050.webp,,,,,,,,,,,,,,3だん
1-3-051,ププリン,1-3-051.webp,https://pokemonfrienda.com/new/img/3/1-3-051.webp,,,,,,,,,,,,,,3だん
1-3-052,プリン,1-3-052.webp,https://pokemonfrienda.com/new/img/3/1-3-052.webp,,,,,,,,,,,,,,3だん
1-3-053,プクリン,1-3-053.webp,https://pokemonfrienda.com/new/img/3/1-3-053.webp,,,,,,,,,,,,,,3だん
1-3-054,リオル,1-3-054.webp,https://pokemonfrienda.com/new/img/3/1-3-054.webp,,,,,,,,,,,,,,3だん
1-3-055,ルカリオ,1-3-055.webp,https://pokemonfrienda.com/new/img/3/1-3-055.webp,,,,,,,,,,,,,,3だん
1-3-056,アローラコラッタ,1-3-056.webp,https://pokemonfrienda.com/new/img/3/1-3-056.webp,,,,,,,,,,,,,,3だん
1-3-057,アローララッタ,1-3-057.webp,https://pokemonfrienda.com/new/img/3/1-3-057.webp,,,,,,,,,,,,,,3だん
1-3-058,デルビル,1-3-058.webp,https://pokemonfrienda.com/new/img/3/1-3-058.webp,,,,,,,,,,,,,,3だん
1-3-059,ヘルガー,1-3-059.webp,https://pokemonfrienda.com/new/img/3/1-3-059.webp,,,,,,,,,,,,,,3だん
1-3-060,ゴクリン,1-3-060.webp,https://pokemonfrienda.com/new/img/3/1-3-060.webp,,,,,,,,,,,,,,3だん
1-3-061,マルノーム,1-3-061.webp,https://pokemonfrienda.com/new/img/3/1-3-061.webp,,,,,,,,,,,,,,3だん
1-3-062,サボネア,1-3-062.webp,https://pokemonfrienda.com/new/img/3/1-3-062.webp,,,,,,,,,,,,,,3だん
1-3-063,ノクタス,1-3-063.webp,https://pokemonfrienda.com/new/img/3/1-3-063.webp,,,,,,,,,,,,,,3だん
1-3-064,ドーミラー,1-3-064.webp,https://pokemonfrienda.com/new/img/3/1-3-064.webp,,,,,,,,,,,,,,3だん
1-3-065,ドータクン,1-3-065.webp,https://pokemonfrienda.com/new/img/3/1-3-065.webp,,,,,,,,,,,,,,3だん
1-3-066,ガラルポニータ,1-3-066.webp,https://pokemonfrienda.com/new/img/3/1-3-066.webp,,,,,,,,,,,,,,3だん
1-3-067,ガラルギャロップ,1-3-067.webp,https://pokemonfrienda.com/new/img/3/1-3-067.webp,,,,,,,,,,,,,,3だん
1-3-068,タタッコ,1-3-068.webp,https://pokemonfrienda.com/new/img/3/1-3-068.webp,,,,,,,,,,,,,,3だん
1-3-069,オトスパス,1-3-069.webp,https://pokemonfrienda.com/new/img/3/1-3-069.webp,,,,,,,,,,,,,,3だん
1-3-070,タイレーツ,1-3-070.webp,https://pokemonfrienda.com/new/img/3/1-3-070.webp,,,,,,,,,,,,,,3だん
1-2-026,ハリマロン,1-2-026.webp,https://pokemonfrienda.com/new/img/2/1-2-026.webp,,,,,,,,,,,,,,2だん
1-2-027,ハリボーグ,1-2-027.webp,https://pokemonfrienda.com/new/img/2/1-2-027.webp,,,,,,,,,,,,,,2だん
1-2-028,ブリガロン,1-2-028.webp,https://pokemonfrienda.com/new/img/2/1-2-028.webp,,,,,,,,,,,,,,2だん
1-2-029,フォッコ,1-2-029.webp,https://pokemonfrienda.com/new/img/2/1-2-029.webp,,,,,,,,,,,,,,2だん
1-2-030,テールナー,1-2-030.webp,https://pokemonfrienda.com/new/img/2/1-2-030.webp,,,,,,,,,,,,,,2だん
1-2-031,マフォクシー,1-2-031.webp,https://pokemonfrienda.com/new/img/2/1-2-031.webp,,,,,,,,,,,,,,2だん
1-2-032,ケロマツ,1-2-032.webp,https://pokemonfrienda.com/new/img/2/1-2-032.webp,,,,,,,,,,,,,,2だん
1-2-033,ゲコガシラ,1-2-033.webp,https://pokemonfrienda.com/new/img/2/1-2-033.webp,,,,,,,,,,,,,,2だん
1-2-034,ゲッコウガ,1-2-034.webp,https://pokemonfrienda.com/new/img/2/1-2-034.webp,,,,,,,,,,,,,,2だん
1-2-035,パモ,1-2-035.webp,https://pokemonfrienda.com/new/img/2/1-2-035.webp,,,,,,,,,,,,,,2だん
1-2-036,パモット,1-2-036.webp,https://pokemonfrienda.com/new/img/2/1-2-036.webp,,,,,,,,,,,,,,2だん
1-2-037,パーモット,1-2-037.webp,https://pokemonfrienda.com/new/img/2/1-2-037.webp,,,,,,,,,,,,,,2だん
1-2-038,コジオ,1-2-038.webp,https://pokemonfrienda.com/new/img/2/1-2-038.webp,,,,,,,,,,,,,,2だん
1-2-039,ジオヅム,1-2-039.webp,https://pokemonfrienda.com/new/img/2/1-2-039.webp,,,,,,,,,,,,,,2だん
1-2-040,キョジオーン,1-2-040.webp,https://pokemonfrienda.com/new/img/2/1-2-040.webp,,,,,,,,,,,,,,2だん
1-2-041,ブロロン,1-2-041.webp,https://pokemonfrienda.com/new/img/2/1-2-041.webp,,,,,,,,,,,,,,2だん
1-2-042,ブロロローム,1-2-042.webp,https://pokemonfrienda.com/new/img/2/1-2-042.webp,,,,,,,,,,,,,,2だん
1-2-043,ミミズズ,1-2-043.webp,https://pokemonfrienda.com/new/img/2/1-2-043.webp,,,,,,,,,,,,,,2だん
1-2-044,ボチ,1-2-044.webp,https://pokemonfrienda.com/new/img/2/1-2-044.webp,,,,,,,,,,,,,,2だん
1-2-045,ハカドッグ,1-2-045.webp,https://pokemonfrienda.com/new/img/2/1-2-045.webp,,,,,,,,,,,,,,2だん
1-2-046,カラミンゴ,1-2-046.webp,https://pokemonfrienda.com/new/img/2/1-2-046.webp,,,,,,,,,,,,,,2だん
1-2-047,ツツケラ,1-2-047.webp,https://pokemonfrienda.com/new/img/2/1-2-047.webp,,,,,,,,,,,,,,2だん
1-2-048,ケララッパ,1-2-048.webp,https://pokemonfrienda.com/new/img/2/1-2-048.webp,,,,,,,,,,,,,,2だん
1-2-049,ドデカバシ,1-2-049.webp,https://pokemonfrienda.com/new/img/2/1-2-049.webp,,,,,,,,,,,,,,2だん
1-2-050,ココドラ,1-2-050.webp,https://pokemonfrienda.com/new/img/2/1-2-050.webp,,,,,,,,,,,,,,2だん
1-2-051,コドラ,1-2-051.webp,https://pokemonfrienda.com/new/img/2/1-2-051.webp,,,,,,,,,,,,,,2だん
1-2-052,ボスゴドラ,1-2-052.webp,https://pokemonfrienda.com/new/img/2/1-2-052.webp,,,,,,,,,,,,,,2だん
1-2-053,チョンチー,1-2-053.webp,https://pokemonfrienda.com/new/img/2/1-2-053.webp,,,,,,,,,,,,,,2だん
1-2-054,ランターン,1-2-054.webp,https://pokemonfrienda.com/new/img/2/1-2-054.webp,,,,,,,,,,,,,,2だん
1-2-055,カラカラ,1-2-055.webp,https://pokemonfrienda.com/new/img/2/1-2-055.webp,,,,,,,,,,,,,,2だん
1-2-056,ガラガラ,1-2-056.webp,https://pokemonfrienda.com/new/img/2/1-2-056.webp,,,,,,,,,,,,,,2だん
1-2-057,マケンカニ,1-2-057.webp,https://pokemonfrienda.com/new/img/2/1-2-057.webp,,,,,,,,,,,,,,2だん
1-2-058,ケケンカニ,1-2-058.webp,https://pokemonfrienda.com/new/img/2/1-2-058.webp,,,,,,,,,,,,,,2だん
1-2-059,ホーホー,1-2-059.webp,https://pokemonfrienda.com/new/img/2/1-2-059.webp,,,,,,,,,,,,,,2だん
1-2-060,ヨルノズク,1-2-060.webp,https://pokemonfrienda.com/new/img/2/1-2-060.webp,,,,,,,,,,,,,,2だん
1-2-061,ヌイコグマ,1-2-061.webp,https://pokemonfrienda.com/new/img/2/1-2-061.webp,,,,,,,,,,,,,,2だん
1-2-062,キテルグマ,1-2-062.webp,https://pokemonfrienda.com/new/img/2/1-2-062.webp,,,,,,,,,,,,,,2だん
1-2-063,ゾウドウ,1-2-063.webp,https://pokemonfrienda.com/new/img/2/1-2-063.webp,,,,,,,,,,,,,,2だん
1-2-064,ダイオウドウ,1-2-064.webp,https://pokemonfrienda.com/new/img/2/1-2-064.webp,,,,,,,,,,,,,,2だん
1-2-065,ヤンチャム,1-2-065.webp,https://pokemonfrienda.com/new/img/2/1-2-065.webp,,,,,,,,,,,,,,2だん
1-2-066,ゴロンダ,1-2-066.webp,https://pokemonfrienda.com/new/img/2/1-2-066.webp,,,,,,,,,,,,,,2だん
1-2-067,エアームド,1-2-067.webp,https://pokemonfrienda.com/new/img/2/1-2-067.webp,,,,,,,,,,,,,,2だん
1-2-068,パチリス,1-2-068.webp,https://pokemonfrienda.com/new/img/2/1-2-068.webp,,,,,,,,,,,,,,2だん
1-2-069,マッギョ,1-2-069.webp,https://pokemonfrienda.com/new/img/2/1-2-069.webp,,,,,,,,,,,,,,2だん
1-2-070,クレッフィ,1-2-070.webp,https://pokemonfrienda.com/new/img/2/1-2-070.webp,,,,,,,,,,,,,,2だん
1-1-026,ニャオハ,1-1-026.webp,https://pokemonfrienda.com/new/img/1/1-1-026.webp,,,,,,,,,,,,,,1だん
1-1-027,ニャローテ,1-1-027.webp,https://pokemonfrienda.com/new/img/1/1-1-027.webp,,,,,,,,,,,,,,1だん
1-1-028,マスカーニャ,1-1-028.webp,https://pokemonfrienda.com/new/img/1/1-1-028.webp,,,,,,,,,,,,,,1だん
1-1-029,ホゲータ,1-1-029.webp,https://pokemonfrienda.com/new/img/1/1-1-029.webp,,,,,,,,,,,,,,1だん
1-1-030,アチゲータ,1-1-030.webp,https://pokemonfrienda.com/new/img/1/1-1-030.webp,,,,,,,,,,,,,,1だん
1-1-031,ラウドボーン,1-1-031.webp,https://pokemonfrienda.com/new/img/1/1-1-031.webp,,,,,,,,,,,,,,1だん
1-1-032,クワッス,1-1-032.webp,https://pokemonfrienda.com/new/img/1/1-1-032.webp,,,,,,,,,,,,,,1だん
1-1-033,ウェルカモ,1-1-033.webp,https://pokemonfrienda.com/new/img/1/1-1-033.webp,,,,,,,,,,,,,,1だん
1-1-034,ウェーニバル,1-1-034.webp,https://pokemonfrienda.com/new/img/1/1-1-034.webp,,,,,,,,,,,,,,1だん
1-1-035,フシギダネ,1-1-035.webp,https://pokemonfrienda.com/new/img/1/1-1-035.webp,,,,,,,,,,,,,,1だん
1-1-036,フシギソウ,1-1-036.webp,https://pokemonfrienda.com/new/img/1/1-1-036.webp,,,,,,,,,,,,,,1だん
1-1-037,フシギバナ,1-1-037.webp,https://pokemonfrienda.com/new/img/1/1-1-037.webp,,,,,,,,,,,,,,1だん
1-1-038,ヒトカゲ,1-1-038.webp,https://pokemonfrienda.com/new/img/1/1-1-038.webp,,,,,,,,,,,,,,1だん
1-1-039,リザード,1-1-039.webp,https://pokemonfrienda.com/new/img/1/1-1-039.webp,,,,,,,,,,,,,,1だん
1-1-040,リザードン,1-1-040.webp,https://pokemonfrienda.com/new/img/1/1-1-040.webp,,,,,,,,,,,,,,1だん
1-1-041,ゼニガメ,1-1-041.webp,https://pokemonfrienda.com/new/img/1/1-1-041.webp,,,,,,,,,,,,,,1だん
1-1-042,カメール,1-1-042.webp,https://pokemonfrienda.com/new/img/1/1-1-042.webp,,,,,,,,,,,,,,1だん
1-1-043,カメックス,1-1-043.webp,https://pokemonfrienda.com/new/img/1/1-1-043.webp,,,,,,,,,,,,,,1だん
1-1-044,ミニーブ,1-1-044.webp,https://pokemonfrienda.com/new/img/1/1-1-044.webp,,,,,,,,,,,,,,1だん
1-1-045,オリーニョ,1-1-045.webp,https://pokemonfrienda.com/new/img/1/1-1-045.webp,,,,,,,,,,,,,,1だん
1-1-046,オリーヴァ,1-1-046.webp,https://pokemonfrienda.com/new/img/1/1-1-046.webp,,,,,,,,,,,,,,1だん
1-1-047,カイデン,1-1-047.webp,https://pokemonfrienda.com/new/img/1/1-1-047.webp,,,,,,,,,,,,,,1だん
1-1-048,タイカイデン,1-1-048.webp,https://pokemonfrienda.com/new/img/1/1-1-048.webp,,,,,,,,,,,,,,1だん
1-1-049,アルクジラ,1-1-049.webp,https://pokemonfrienda.com/new/img/1/1-1-049.webp,,,,,,,,,,,,,,1だん
1-1-050,ハルクジラ,1-1-050.webp,https://pokemonfrienda.com/new/img/1/1-1-050.webp,,,,,,,,,,,,,,1だん
1-1-051,パルデアウパー,1-1-051.webp,https://pokemonfrienda.com/new/img/1/1-1-051.webp,,,,,,,,,,,,,,1だん
1-1-052,ドオー,1-1-052.webp,https://pokemonfrienda.com/new/img/1/1-1-052.webp,,,,,,,,,,,,,,1だん
1-1-053,ウミディグダ,1-1-053.webp,https://pokemonfrienda.com/new/img/1/1-1-053.webp,,,,,,,,,,,,,,1だん
1-1-054,ウミトリオ,1-1-054.webp,https://pokemonfrienda.com/new/img/1/1-1-054.webp,,,,,,,,,,,,,,1だん
1-1-055,ピカチュウ,1-1-055.webp,https://pokemonfrienda.com/new/img/1/1-1-055.webp,,,,,,,,,,,,,,1だん
1-1-056,ポニータ,1-1-056.webp,https://pokemonfrienda.com/new/img/1/1-1-056.webp,,,,,,,,,,,,,,1だん
1-1-057,ギャロップ,1-1-057.webp,https://pokemonfrienda.com/new/img/1/1-1-057.webp,,,,,,,,,,,,,,1だん
1-1-058,ヒトデマン,1-1-058.webp,https://pokemonfrienda.com/new/img/1/1-1-058.webp,,,,,,,,,,,,,,1だん
1-1-059,スターミー,1-1-059.webp,https://pokemonfrienda.com/new/img/1/1-1-059.webp,,,,,,,,,,,,,,1だん
1-1-060,ルージュラ,1-1-060.webp,https://pokemonfrienda.com/new/img/1/1-1-060.webp,,,,,,,,,,,,,,1だん
1-1-061,ラプラス,1-1-061.webp,https://pokemonfrienda.com/new/img/1/1-1-061.webp,,,,,,,,,,,,,,1だん
1-1-062,ゴマゾウ,1-1-062.webp,https://pokemonfrienda.com/new/img/1/1-1-062.webp,,,,,,,,,,,,,,1だん
1-1-063,ドンファン,1-1-063.webp,https://pokemonfrienda.com/new/img/1/1-1-063.webp,,,,,,,,,,,,,,1だん
1-1-064,モンメン,1-1-064.webp,https://pokemonfrienda.com/new/img/1/1-1-064.webp,,,,,,,,,,,,,,1だん
1-1-065,エルフーン,1-1-065.webp,https://pokemonfrienda.com/new/img/1/1-1-065.webp,,,,,,,,,,,,,,1だん
1-1-066,ヤトウモリ,1-1-066.webp,https://pokemonfrienda.com/new/img/1/1-1-066.webp,,,,,,,,,,,,,,1だん
1-1-067,エンニュート,1-1-067.webp,https://pokemonfrienda.com/new/img/1/1-1-067.webp,,,,,,,,,,,,,,1だん
1-1-068,バクガメス,1-1-068.webp,https://pokemonfrienda.com/new/img/1/1-1-068.webp,,,,,,,,,,,,,,1だん
1-1-069,ウッウ,1-1-069.webp,https://pokemonfrienda.com/new/img/1/1-1-069.webp,,,,,,,,,,,,,,1だん
1-1-070,イーブイ,1-1-070.webp,https://pokemonfrienda.com/new/img/1/1-1-070.webp,,,,,,,,,,,,,,1だん
p090,ミュウツー,p090.webp,https://pokemonfrienda.com/new/special/img/p090.webp,,,,,,,,,,,,,,スペシャル
p089,テツノイサハ,p089.webp,https://pokemonfrienda.com/new/special/img/p089.webp,,,,,,,,,,,,,,スペシャル
p088,テツノイワオ,p088.webp,https://pokemonfrienda.com/new/special/img/p088.webp,,,,,,,,,,,,,,スペシャル
p087,テツノカシラ,p087.webp,https://pokemonfrienda.com/new/special/img/p087.webp,,,,,,,,,,,,,,スペシャル
p086,カイリュー,p086.webp,https://pokemonfrienda.com/new/special/img/p086.webp,,,,,,,,,,,,,,スペシャル
p085,ギャラドス,p085.webp,https://pokemonfrienda.com/new/special/img/p085.webp,,,,,,,,,,,,,,スペシャル
p084,ハッサム,p084.webp,https://pokemonfrienda.com/new/special/img/p084.webp,,,,,,,,,,,,,,スペシャル
p083,ガブリアス,p083.webp,https://pokemonfrienda.com/new/special/img/p083.webp,,,,,,,,,,,,,,スペシャル
p082,イベルタル,p082.webp,https://pokemonfrienda.com/new/special/img/p082.webp,,,,,,,,,,,,,,スペシャル
p081,メガメタグロス,p081.webp,https://pokemonfrienda.com/new/special/img/p081.webp,,,,,,,,,,,,,,スペシャル
p080,メガボーマンダ,p080.webp,https://pokemonfrienda.com/new/special/img/p080.webp,,,,,,,,,,,,,,スペシャル
p079,ミュウツー,p079.webp,https://pokemonfrienda.com/new/special/img/p079.webp,,,,,,,,,,,,,,スペシャル
p078,ウネルミナモ,p078.webp,https://pokemonfrienda.com/new/special/img/p078.webp,,,,,,,,,,,,,,スペシャル
p077,ウガツホムラ,p077.webp,https://pokemonfrienda.com/new/special/img/p077.webp,,,,,,,,,,,,,,スペシャル
p076,タケルライコ,p076.webp,https://pokemonfrienda.com/new/special/img/p076.webp,,,,,,,,,,,,,,スペシャル
p075,ゼルネアス,p075.webp,https://pokemonfrienda.com/new/special/img/p075.webp,,,,,,,,,,,,,,スペシャル
p074,リザードン,p074.webp,https://pokemonfrienda.com/new/special/img/p074.webp,,,,,,,,,,,,,,スペシャル
p073,リザードン,p073.webp,https://pokemonfrienda.com/new/special/img/p073.webp,,,,,,,,,,,,,,スペシャル
p072,リザードン,p072.webp,https://pokemonfrienda.com/new/special/img/p072.webp,,,,,,,,,,,,,,スペシャル
p071,ルカリオ,p071.webp,https://pokemonfrienda.com/new/special/img/p071.webp,,,,,,,,,,,,,,スペシャル
p070,ゲンガー,p070.webp,https://pokemonfrienda.com/new/special/img/p070.webp,,,,,,,,,,,,,,スペシャル
p069,ボーマンダ,p069.webp,https://pokemonfrienda.com/new/special/img/p069.webp,,,,,,,,,,,,,,スペシャル
p068,サーナイト,p068.webp,https://pokemonfrienda.com/new/special/img/p068.webp,,,,,,,,,,,,,,スペシャル
p063,ウガツホムラ,p063.webp,https://pokemonfrienda.com/new/special/img/p063.webp,,,,,,,,,,,,,,スペシャル
p067,ヤミラミ,p067.webp,https://pokemonfrienda.com/new/special/img/p067.webp,,,,,,,,,,,,,,スペシャル
p066,ウインディ,p066.webp,https://pokemonfrienda.com/new/special/img/p066.webp,,,,,,,,,,,,,,スペシャル
p065,ジャラランガ,p065.webp,https://pokemonfrienda.com/new/special/img/p065.webp,,,,,,,,,,,,,,スペシャル
p064,ボスゴドラ,p064.webp,https://pokemonfrienda.com/new/special/img/p064.webp,,,,,,,,,,,,,,スペシャル
p062,セレビィ,p062.webp,https://pokemonfrienda.com/new/special/img/p062.webp,,,,,,,,,,,,,,スペシャル
p061,リザードン,p061.webp,https://pokemonfrienda.com/new/special/img/p061.webp,,,,,,,,,,,,,,スペシャル
p060,ピカチュウ,p060.webp,https://pokemonfrienda.com/new/special/img/p060.webp,,,,,,,,,,,,,,スペシャル
p059,イッカネズミ,p059.webp,https://pokemonfrienda.com/new/special/img/p059.webp,,,,,,,,,,,,,,スペシャル
p058,ホウオウ,p058.webp,https://pokemonfrienda.com/new/special/img/p058.webp,,,,,,,,,,,,,,スペシャル
p057,ルギア,p057.webp,https://pokemonfrienda.com/new/special/img/p057.webp,,,,,,,,,,,,,,スペシャル
p056,バンギラス,p056.webp,https://pokemonfrienda.com/new/special/img/p056.webp,,,,,,,,,,,,,,スペシャル
p055,メタグロス,p055.webp,https://pokemonfrienda.com/new/special/img/p055.webp,,,,,,,,,,,,,,スペシャル
p054,ミロカロス,p054.webp,https://pokemonfrienda.com/new/special/img/p054.webp,,,,,,,,,,,,,,スペシャル
p053-ayNdxXS8,ルカリオ,p053-ayNdxXS8.webp,https://pokemonfrienda.com/new/special/img/p053-ayNdxXS8.webp,,,,,,,,,,,,,,スペシャル
p052,ピカチュウ,p052.webp,https://pokemonfrienda.com/new/special/img/p052.webp,,,,,,,,,,,,,,スペシャル
p051,フシギバナ,p051.webp,https://pokemonfrienda.com/new/special/img/p051.webp,,,,,,,,,,,,,,スペシャル
p050,リザードン,p050.webp,https://pokemonfrienda.com/new/special/img/p050.webp,,,,,,,,,,,,,,スペシャル
p049,カメックス,p049.webp,https://pokemonfrienda.com/new/special/img/p049.webp,,,,,,,,,,,,,,スペシャル
p048,マスカーニャ,p048.webp,https://pokemonfrienda.com/new/special/img/p048.webp,,,,,,,,,,,,,,スペシャル
p047,ルカリオ,p047.webp,https://pokemonfrienda.com/new/special/img/p047.webp,,,,,,,,,,,,,,スペシャル
p046,ピカチュウ,p046.webp,https://pokemonfrienda.com/new/special/img/p046.webp,,,,,,,,,,,,,,スペシャル
p045,リザードン,p045.webp,https://pokemonfrienda.com/new/special/img/p045.webp,,,,,,,,,,,,,,スペシャル
p044,トドロクツキ,p044.webp,https://pokemonfrienda.com/new/special/img/p044.webp,,,,,,,,,,,,,,スペシャル
p043,テツノブジン,p043.webp,https://pokemonfrienda.com/new/special/img/p043.webp,,,,,,,,,,,,,,スペシャル
p042,デカヌチャン,p042.webp,https://pokemonfrienda.com/new/special/img/p042.webp,,,,,,,,,,,,,,スペシャル
p041,ケルディオ,p041.webp,https://pokemonfrienda.com/new/special/img/p041.webp,,,,,,,,,,,,,,スペシャル
p040,デオキシス,p040.webp,https://pokemonfrienda.com/new/special/img/p040.webp,,,,,,,,,,,,,,スペシャル
p039,アーマーガア,p039.webp,https://pokemonfrienda.com/new/special/img/p039.webp,,,,,,,,,,,,,,スペシャル
p038,パーモット,p038.webp,https://pokemonfrienda.com/new/special/img/p038.webp,,,,,,,,,,,,,,スペシャル
p037,キョジオーン,p037.webp,https://pokemonfrienda.com/new/special/img/p037.webp,,,,,,,,,,,,,,スペシャル
p036,メルメタル,p036.webp,https://pokemonfrienda.com/new/special/img/p036.webp,,,,,,,,,,,,,,スペシャル
p035,ピカチュウ,p035.webp,https://pokemonfrienda.com/new/special/img/p035.webp,,,,,,,,,,,,,,スペシャル
p034,レックウザ,p034.webp,https://pokemonfrienda.com/new/special/img/p034.webp,,,,,,,,,,,,,,スペシャル
p033,レシラム,p033.webp,https://pokemonfrienda.com/new/special/img/p033.webp,,,,,,,,,,,,,,スペシャル
p032,ゼクロム,p032.webp,https://pokemonfrienda.com/new/special/img/p032.webp,,,,,,,,,,,,,,スペシャル
p031,キュレム,p031.webp,https://pokemonfrienda.com/new/special/img/p031.webp,,,,,,,,,,,,,,スペシャル
p030,オーガポン,p030.webp,https://pokemonfrienda.com/new/special/img/p030.webp,,,,,,,,,,,,,,スペシャル
p029,テラパゴス,p029.webp,https://pokemonfrienda.com/new/special/img/p029.webp,,,,,,,,,,,,,,スペシャル
p028,マスカーニャ,p028.webp,https://pokemonfrienda.com/new/special/img/p028.webp,,,,,,,,,,,,,,スペシャル
p027,ラウドボーン,p027.webp,https://pokemonfrienda.com/new/special/img/p027.webp,,,,,,,,,,,,,,スペシャル
p026,ウェーニバル,p026.webp,https://pokemonfrienda.com/new/special/img/p026.webp,,,,,,,,,,,,,,スペシャル
p025,ゲッコウガ,p025.webp,https://pokemonfrienda.com/new/special/img/p025.webp,,,,,,,,,,,,,,スペシャル
p024,ルギア,p024.webp,https://pokemonfrienda.com/new/special/img/p024.webp,,,,,,,,,,,,,,スペシャル
p023,ホウオウ,p023.webp,https://pokemonfrienda.com/new/special/img/p023.webp,,,,,,,,,,,,,,スペシャル
p022,オーガポン,p022.webp,https://pokemonfrienda.com/new/special/img/p022.webp,,,,,,,,,,,,,,スペシャル
p021,ピカチュウ,p021.webp,https://pokemonfrienda.com/new/special/img/p021.webp,,,,,,,,,,,,,,スペシャル
p018,コライドン,p018.webp,https://pokemonfrienda.com/new/special/img/p018.webp,,,,,,,,,,,,,,スペシャル
p017,ミライドン,p017.webp,https://pokemonfrienda.com/new/special/img/p017.webp,,,,,,,,,,,,,,スペシャル
p016,ピカチュウ,p016.webp,https://pokemonfrienda.com/new/special/img/p016.webp,,,,,,,,,,,,,,スペシャル
p020,リザードン,p020.webp,https://pokemonfrienda.com/new/special/img/p020.webp,,,,,,,,,,,,,,スペシャル
p019,ソウブレイズ,p019.webp,https://pokemonfrienda.com/new/special/img/p019.webp,,,,,,,,,,,,,,スペシャル
p015,ヘルガー,p015.webp,https://pokemonfrienda.com/new/special/img/p015.webp,,,,,,,,,,,,,,スペシャル
p014,セレビィ,p014.webp,https://pokemonfrienda.com/new/special/img/p014.webp,,,,,,,,,,,,,,スペシャル
p013,デカヌチャン,p013.webp,https://pokemonfrienda.com/new/special/img/p013.webp,,,,,,,,,,,,,,スペシャル
p012,オーガポン,p012.webp,https://pokemonfrienda.com/new/special/img/p012.webp,,,,,,,,,,,,,,スペシャル
p011,ピカチュウ,p011.webp,https://pokemonfrienda.com/new/special/img/p011.webp,,,,,,,,,,,,,,スペシャル
p010,ウインディ,p010.webp,https://pokemonfrienda.com/new/special/img/p010.webp,,,,,,,,,,,,,,スペシャル
p009,マスカーニャ,p009.webp,https://pokemonfrienda.com/new/special/img/p009.webp,,,,,,,,,,,,,,スペシャル
p008,ラウドボーン,p008.webp,https://pokemonfrienda.com/new/special/img/p008.webp,,,,,,,,,,,,,,スペシャル
p007,ウェーニバル,p007.webp,https://pokemonfrienda.com/new/special/img/p007.webp,,,,,,,,,,,,,,スペシャル
p006,マスカーニャ,p006.webp,https://pokemonfrienda.com/new/special/img/p006.webp,,,,,,,,,,,,,,スペシャル
p005,ラウドボーン,p005.webp,https://pokemonfrienda.com/new/special/img/p005.webp,,,,,,,,,,,,,,スペシャル
p004,ウェーニバル,p004.webp,https://pokemonfrienda.com/new/special/img/p004.webp,,,,,,,,,,,,,,スペシャル
p003,ニャローテ,p003.webp,https://pokemonfrienda.com/new/special/img/p003.webp,,,,,,,,,,,,,,スペシャル
p002,ルカリオ,p002.webp,https://pokemonfrienda.com/new/special/img/p002.webp,,,,,,,,,,,,,,スペシャル
p001,ピカチュウ,p001.webp,https://pokemonfrienda.com/new/special/img/p001.webp,,,,,,,,,,,,,,スペシャル
